"Strategies","left","rope","right"
"BR+-C5.0 x BR+-LR",0,0,1
"BR+-C5.0 x CC-LR",0,0,1
"BR+-C5.0 x DBR-LR",0,0,1
"BR+-C5.0 x EBR-LR",0,0,1
"BR+-C5.0 x ECC-LR",0,0,1
"BR+-C5.0 x MBR-LR",0,0,1
"BR+-C5.0 x NS-LR",0,0,1
"BR+-C5.0 x PruDent-LR",0,0,1
"BR+-C5.0 x RDBR-LR",0,0,1
"BR+-C5.0 x BR-RF",0,0,1
"BR+-C5.0 x BR+-RF",0,0,1
"BR+-C5.0 x CC-RF",0,0,1
"BR+-C5.0 x DBR-RF",0,0,1
"BR+-C5.0 x EBR-RF",0,0,1
"BR+-C5.0 x ECC-RF",0,0,1
"BR+-C5.0 x MBR-RF",0,0,1
"BR+-C5.0 x NS-RF",0,0,1
"BR+-C5.0 x PruDent-RF",0,0,1
"BR+-C5.0 x RDBR-RF",0,0,1
"BR+-C5.0 x BR-SVM",0,0,1
"BR+-C5.0 x BR+-SVM",0,0,1
"BR+-C5.0 x CC-SVM",0,0,1
"BR+-C5.0 x DBR-SVM",0,0,1
"BR+-C5.0 x EBR-SVM",0,0,1
"BR+-C5.0 x ECC-SVM",0,0,1
"BR+-C5.0 x MBR-SVM",0,0,1
"BR+-C5.0 x NS-SVM",0,0,1
"BR+-C5.0 x PruDent-SVM",0,0,1
"BR+-C5.0 x RDBR-SVM",0,0,1
"BR+-C5.0 x BR-SVMt",0,0,1
"BR+-C5.0 x BR+-SVMt",0,0,1
"BR+-C5.0 x CC-SVMt",0,0,1
"BR+-C5.0 x DBR-SVMt",0,0,1
"BR+-C5.0 x EBR-SVMt",0,0,1
"BR+-C5.0 x ECC-SVMt",0,0,1
"BR+-C5.0 x MBR-SVMt",0,0,1
"BR+-C5.0 x NS-SVMt",0,0,1
"BR+-C5.0 x PruDent-SVMt",0,0,1
"BR+-C5.0 x RDBR-SVMt",0,0,1
"BR+-C5.0 x BR-XGB",0,0,1
"BR+-C5.0 x BR+-XGB",0,0,1
"BR+-C5.0 x CC-XGB",0,0,1
"BR+-C5.0 x DBR-XGB",0,0,1
"BR+-C5.0 x EBR-XGB",0,0,1
"BR+-C5.0 x ECC-XGB",0,0,1
"BR+-C5.0 x MBR-XGB",0,0,1
"BR+-C5.0 x NS-XGB",0,0,1
"BR+-C5.0 x PruDent-XGB",0,0,1
"BR+-C5.0 x RDBR-XGB",0,0,1
"CC-C5.0 x DBR-C5.0",0.02,0.98,0
"CC-C5.0 x EBR-C5.0",0,0,1
"CC-C5.0 x ECC-C5.0",0,0,1
"CC-C5.0 x MBR-C5.0",0,0.98,0.02
"CC-C5.0 x NS-C5.0",0,1,0
"CC-C5.0 x PruDent-C5.0",0,0.95,0.05
"CC-C5.0 x RDBR-C5.0",0.03,0.97,0
"CC-C5.0 x BR-LR",0,0,1
"CC-C5.0 x BR+-LR",0,0,1
"CC-C5.0 x CC-LR",0,0,1
"CC-C5.0 x DBR-LR",0,0,1
"CC-C5.0 x EBR-LR",0,0,1
"CC-C5.0 x ECC-LR",0,0,1
"CC-C5.0 x MBR-LR",0,0,1
"CC-C5.0 x NS-LR",0,0,1
"CC-C5.0 x PruDent-LR",0,0,1
"CC-C5.0 x RDBR-LR",0,0,1
"CC-C5.0 x BR-RF",0,0,1
"CC-C5.0 x BR+-RF",0,0,1
"CC-C5.0 x CC-RF",0,0,1
"CC-C5.0 x DBR-RF",0,0,1
"CC-C5.0 x EBR-RF",0,0,1
"CC-C5.0 x ECC-RF",0,0,1
"CC-C5.0 x MBR-RF",0,0,1
"CC-C5.0 x NS-RF",0,0,1
"CC-C5.0 x PruDent-RF",0,0,1
"CC-C5.0 x RDBR-RF",0,0,1
"CC-C5.0 x BR-SVM",0,0,1
"CC-C5.0 x BR+-SVM",0,0,1
"CC-C5.0 x CC-SVM",0,0,1
"CC-C5.0 x DBR-SVM",0,0,1
"CC-C5.0 x EBR-SVM",0,0,1
"CC-C5.0 x ECC-SVM",0,0,1
"CC-C5.0 x MBR-SVM",0,0,1
"CC-C5.0 x NS-SVM",0,0,1
"CC-C5.0 x PruDent-SVM",0,0,1
"CC-C5.0 x RDBR-SVM",0,0,1
"CC-C5.0 x BR-SVMt",0,0,1
"CC-C5.0 x BR+-SVMt",0,0,1
"CC-C5.0 x CC-SVMt",0,0,1
"CC-C5.0 x DBR-SVMt",0,0,1
"CC-C5.0 x EBR-SVMt",0,0,1
"CC-C5.0 x ECC-SVMt",0,0,1
"CC-C5.0 x MBR-SVMt",0,0,1
"CC-C5.0 x NS-SVMt",0,0,1
"CC-C5.0 x PruDent-SVMt",0,0,1
"CC-C5.0 x RDBR-SVMt",0,0,1
"CC-C5.0 x BR-XGB",0,0,1
"CC-C5.0 x BR+-XGB",0,0,1
"CC-C5.0 x CC-XGB",0,0,1
"CC-C5.0 x DBR-XGB",0,0,1
"CC-C5.0 x EBR-XGB",0,0,1
"CC-C5.0 x ECC-XGB",0,0,1
"CC-C5.0 x MBR-XGB",0,0,1
"CC-C5.0 x NS-XGB",0,0,1
"CC-C5.0 x PruDent-XGB",0,0,1
"CC-C5.0 x RDBR-XGB",0,0,1
"DBR-C5.0 x EBR-C5.0",0,0,1
"DBR-C5.0 x ECC-C5.0",0,0,1
"DBR-C5.0 x MBR-C5.0",0,0.66,0.34
"DBR-C5.0 x NS-C5.0",0,0.84,0.16
"DBR-C5.0 x PruDent-C5.0",0,0.69,0.3
"DBR-C5.0 x RDBR-C5.0",0,1,0
"DBR-C5.0 x BR-LR",0,0,1
"DBR-C5.0 x BR+-LR",0,0,1
"DBR-C5.0 x CC-LR",0,0,1
"DBR-C5.0 x DBR-LR",0,0,1
"DBR-C5.0 x EBR-LR",0,0,1
"DBR-C5.0 x ECC-LR",0,0,1
"DBR-C5.0 x MBR-LR",0,0,1
"DBR-C5.0 x NS-LR",0,0,1
"DBR-C5.0 x PruDent-LR",0,0,1
"DBR-C5.0 x RDBR-LR",0,0,1
"DBR-C5.0 x BR-RF",0,0,1
"DBR-C5.0 x BR+-RF",0,0,1
"DBR-C5.0 x CC-RF",0,0,1
"DBR-C5.0 x DBR-RF",0,0,1
"DBR-C5.0 x EBR-RF",0,0,1
"DBR-C5.0 x ECC-RF",0,0,1
"DBR-C5.0 x MBR-RF",0,0,1
"DBR-C5.0 x NS-RF",0,0,1
"DBR-C5.0 x PruDent-RF",0,0,1
"DBR-C5.0 x RDBR-RF",0,0,1
"DBR-C5.0 x BR-SVM",0,0,1
"DBR-C5.0 x BR+-SVM",0,0,1
"DBR-C5.0 x CC-SVM",0,0,1
"DBR-C5.0 x DBR-SVM",0,0,1
"DBR-C5.0 x EBR-SVM",0,0,1
"DBR-C5.0 x ECC-SVM",0,0,1
"DBR-C5.0 x MBR-SVM",0,0,1
"DBR-C5.0 x NS-SVM",0,0,1
"DBR-C5.0 x PruDent-SVM",0,0,1
"DBR-C5.0 x RDBR-SVM",0,0,1
"DBR-C5.0 x BR-SVMt",0,0,1
"DBR-C5.0 x BR+-SVMt",0,0,1
"DBR-C5.0 x CC-SVMt",0,0,1
"DBR-C5.0 x DBR-SVMt",0,0,1
"DBR-C5.0 x EBR-SVMt",0,0,1
"DBR-C5.0 x ECC-SVMt",0,0,1
"DBR-C5.0 x MBR-SVMt",0,0,1
"DBR-C5.0 x NS-SVMt",0,0,1
"DBR-C5.0 x PruDent-SVMt",0,0,1
"DBR-C5.0 x RDBR-SVMt",0,0,1
"DBR-C5.0 x BR-XGB",0,0,1
"DBR-C5.0 x BR+-XGB",0,0,1
"DBR-C5.0 x CC-XGB",0,0,1
"DBR-C5.0 x DBR-XGB",0,0,1
"DBR-C5.0 x EBR-XGB",0,0,1
"DBR-C5.0 x ECC-XGB",0,0,1
"DBR-C5.0 x MBR-XGB",0,0,1
"DBR-C5.0 x NS-XGB",0,0,1
"DBR-C5.0 x PruDent-XGB",0,0,1
"DBR-C5.0 x RDBR-XGB",0,0,1
"EBR-C5.0 x ECC-C5.0",0,1,0
"EBR-C5.0 x MBR-C5.0",1,0,0
"EBR-C5.0 x NS-C5.0",1,0,0
"EBR-C5.0 x PruDent-C5.0",1,0,0
"EBR-C5.0 x RDBR-C5.0",1,0,0
"EBR-C5.0 x BR-LR",0.43,0,0.57
"EBR-C5.0 x BR+-LR",0.35,0,0.65
"EBR-C5.0 x CC-LR",0.39,0,0.61
"EBR-C5.0 x DBR-LR",0.37,0,0.63
"EBR-C5.0 x EBR-LR",0.16,0,0.84
"EBR-C5.0 x ECC-LR",0.22,0,0.78
"EBR-C5.0 x MBR-LR",0.27,0,0.73
"EBR-C5.0 x NS-LR",0.43,0,0.57
"EBR-C5.0 x PruDent-LR",0.38,0,0.62
"EBR-C5.0 x RDBR-LR",0.32,0,0.68
"EBR-C5.0 x BR-RF",0.23,0,0.77
"EBR-C5.0 x BR+-RF",0.24,0,0.76
"EBR-C5.0 x CC-RF",0.22,0,0.78
"EBR-C5.0 x DBR-RF",0.28,0,0.72
"EBR-C5.0 x EBR-RF",0,0,1
"EBR-C5.0 x ECC-RF",0,0,1
"EBR-C5.0 x MBR-RF",0.23,0,0.77
"EBR-C5.0 x NS-RF",0.21,0,0.79
"EBR-C5.0 x PruDent-RF",0.23,0,0.77
"EBR-C5.0 x RDBR-RF",0.28,0,0.72
"EBR-C5.0 x BR-SVM",0.41,0,0.59
"EBR-C5.0 x BR+-SVM",0.33,0,0.67
"EBR-C5.0 x CC-SVM",0.4,0,0.6
"EBR-C5.0 x DBR-SVM",0.34,0,0.66
"EBR-C5.0 x EBR-SVM",0.04,0,0.96
"EBR-C5.0 x ECC-SVM",0.03,0,0.97
"EBR-C5.0 x MBR-SVM",0.34,0,0.66
"EBR-C5.0 x NS-SVM",0.38,0,0.62
"EBR-C5.0 x PruDent-SVM",0.42,0,0.58
"EBR-C5.0 x RDBR-SVM",0.3,0,0.7
"EBR-C5.0 x BR-SVMt",0.19,0,0.81
"EBR-C5.0 x BR+-SVMt",0.06,0,0.94
"EBR-C5.0 x CC-SVMt",0.11,0,0.89
"EBR-C5.0 x DBR-SVMt",0.07,0,0.93
"EBR-C5.0 x EBR-SVMt",0,0,1
"EBR-C5.0 x ECC-SVMt",0.01,0,0.99
"EBR-C5.0 x MBR-SVMt",0.09,0,0.91
"EBR-C5.0 x NS-SVMt",0.18,0,0.82
"EBR-C5.0 x PruDent-SVMt",0.14,0,0.86
"EBR-C5.0 x RDBR-SVMt",0.04,0,0.96
"EBR-C5.0 x BR-XGB",0.11,0,0.89
"EBR-C5.0 x BR+-XGB",0.1,0,0.9
"EBR-C5.0 x CC-XGB",0.23,0.05,0.72
"EBR-C5.0 x DBR-XGB",0.11,0,0.89
"EBR-C5.0 x EBR-XGB",0,0,1
"EBR-C5.0 x ECC-XGB",0,0,1
"EBR-C5.0 x MBR-XGB",0.08,0,0.92
"EBR-C5.0 x NS-XGB",0.16,0.01,0.84
"EBR-C5.0 x PruDent-XGB",0.08,0,0.91
"EBR-C5.0 x RDBR-XGB",0.09,0,0.91
"ECC-C5.0 x MBR-C5.0",1,0,0
"ECC-C5.0 x NS-C5.0",1,0,0
"ECC-C5.0 x PruDent-C5.0",1,0,0
"ECC-C5.0 x RDBR-C5.0",1,0,0
"ECC-C5.0 x BR-LR",0.41,0,0.59
"ECC-C5.0 x BR+-LR",0.31,0,0.69
"ECC-C5.0 x CC-LR",0.37,0,0.63
"ECC-C5.0 x DBR-LR",0.34,0,0.66
"ECC-C5.0 x EBR-LR",0.14,0,0.86
"ECC-C5.0 x ECC-LR",0.19,0,0.81
"ECC-C5.0 x MBR-LR",0.26,0,0.74
"ECC-C5.0 x NS-LR",0.38,0,0.62
"ECC-C5.0 x PruDent-LR",0.35,0,0.65
"ECC-C5.0 x RDBR-LR",0.29,0,0.71
"ECC-C5.0 x BR-RF",0.2,0,0.8
"ECC-C5.0 x BR+-RF",0.23,0,0.77
"ECC-C5.0 x CC-RF",0.21,0,0.79
"ECC-C5.0 x DBR-RF",0.24,0,0.76
"ECC-C5.0 x EBR-RF",0,0,1
"ECC-C5.0 x ECC-RF",0,0,1
"ECC-C5.0 x MBR-RF",0.21,0,0.79
"ECC-C5.0 x NS-RF",0.19,0,0.81
"ECC-C5.0 x PruDent-RF",0.21,0,0.79
"ECC-C5.0 x RDBR-RF",0.24,0,0.76
"ECC-C5.0 x BR-SVM",0.39,0,0.61
"ECC-C5.0 x BR+-SVM",0.3,0,0.7
"ECC-C5.0 x CC-SVM",0.36,0,0.64
"ECC-C5.0 x DBR-SVM",0.32,0,0.68
"ECC-C5.0 x EBR-SVM",0.06,0,0.94
"ECC-C5.0 x ECC-SVM",0.03,0,0.97
"ECC-C5.0 x MBR-SVM",0.32,0,0.68
"ECC-C5.0 x NS-SVM",0.35,0,0.65
"ECC-C5.0 x PruDent-SVM",0.38,0,0.62
"ECC-C5.0 x RDBR-SVM",0.3,0,0.7
"ECC-C5.0 x BR-SVMt",0.19,0,0.81
"ECC-C5.0 x BR+-SVMt",0.06,0,0.94
"ECC-C5.0 x CC-SVMt",0.12,0,0.88
"ECC-C5.0 x DBR-SVMt",0.07,0,0.93
"ECC-C5.0 x EBR-SVMt",0.01,0,0.99
"ECC-C5.0 x ECC-SVMt",0,0,1
"ECC-C5.0 x MBR-SVMt",0.11,0,0.89
"ECC-C5.0 x NS-SVMt",0.16,0,0.84
"ECC-C5.0 x PruDent-SVMt",0.13,0,0.87
"ECC-C5.0 x RDBR-SVMt",0.05,0,0.95
"ECC-C5.0 x BR-XGB",0.09,0,0.91
"ECC-C5.0 x BR+-XGB",0.08,0,0.92
"ECC-C5.0 x CC-XGB",0.17,0.02,0.81
"ECC-C5.0 x DBR-XGB",0.1,0,0.9
"ECC-C5.0 x EBR-XGB",0,0,1
"ECC-C5.0 x ECC-XGB",0,0,1
"ECC-C5.0 x MBR-XGB",0.06,0,0.94
"ECC-C5.0 x NS-XGB",0.12,0,0.88
"ECC-C5.0 x PruDent-XGB",0.07,0,0.93
"ECC-C5.0 x RDBR-XGB",0.07,0,0.93
"MBR-C5.0 x NS-C5.0",0,1,0
"MBR-C5.0 x PruDent-C5.0",0,1,0
"MBR-C5.0 x RDBR-C5.0",0.47,0.52,0
"MBR-C5.0 x BR-LR",0,0,1
"MBR-C5.0 x BR+-LR",0,0,1
"MBR-C5.0 x CC-LR",0,0,1
"MBR-C5.0 x DBR-LR",0,0,1
"MBR-C5.0 x EBR-LR",0,0,1
"MBR-C5.0 x ECC-LR",0,0,1
"MBR-C5.0 x MBR-LR",0,0,1
"MBR-C5.0 x NS-LR",0,0,1
"MBR-C5.0 x PruDent-LR",0,0,1
"MBR-C5.0 x RDBR-LR",0,0,1
"MBR-C5.0 x BR-RF",0,0,1
"MBR-C5.0 x BR+-RF",0,0,1
"MBR-C5.0 x CC-RF",0,0,1
"MBR-C5.0 x DBR-RF",0,0,1
"MBR-C5.0 x EBR-RF",0,0,1
"MBR-C5.0 x ECC-RF",0,0,1
"MBR-C5.0 x MBR-RF",0,0,1
"MBR-C5.0 x NS-RF",0,0,1
"MBR-C5.0 x PruDent-RF",0,0,1
"MBR-C5.0 x RDBR-RF",0,0,1
"MBR-C5.0 x BR-SVM",0,0,1
"MBR-C5.0 x BR+-SVM",0,0,1
"MBR-C5.0 x CC-SVM",0,0,1
"MBR-C5.0 x DBR-SVM",0,0,1
"MBR-C5.0 x EBR-SVM",0,0,1
"MBR-C5.0 x ECC-SVM",0,0,1
"MBR-C5.0 x MBR-SVM",0,0,1
"MBR-C5.0 x NS-SVM",0,0,1
"MBR-C5.0 x PruDent-SVM",0,0,1
"MBR-C5.0 x RDBR-SVM",0,0,1
"MBR-C5.0 x BR-SVMt",0,0,1
"MBR-C5.0 x BR+-SVMt",0,0,1
"MBR-C5.0 x CC-SVMt",0,0,1
"MBR-C5.0 x DBR-SVMt",0,0,1
"MBR-C5.0 x EBR-SVMt",0,0,1
"MBR-C5.0 x ECC-SVMt",0,0,1
"MBR-C5.0 x MBR-SVMt",0,0,1
"MBR-C5.0 x NS-SVMt",0,0,1
"MBR-C5.0 x PruDent-SVMt",0,0,1
"MBR-C5.0 x RDBR-SVMt",0,0,1
"MBR-C5.0 x BR-XGB",0,0,1
"MBR-C5.0 x BR+-XGB",0,0,1
"MBR-C5.0 x CC-XGB",0,0,1
"MBR-C5.0 x DBR-XGB",0,0,1
"MBR-C5.0 x EBR-XGB",0,0,1
"MBR-C5.0 x ECC-XGB",0,0,1
"MBR-C5.0 x MBR-XGB",0,0,1
"MBR-C5.0 x NS-XGB",0,0,1
"MBR-C5.0 x PruDent-XGB",0,0,1
"MBR-C5.0 x RDBR-XGB",0,0,1
"NS-C5.0 x PruDent-C5.0",0,1,0
"NS-C5.0 x RDBR-C5.0",0.31,0.69,0
"NS-C5.0 x BR-LR",0,0,1
"NS-C5.0 x BR+-LR",0,0,1
"NS-C5.0 x CC-LR",0,0,1
"NS-C5.0 x DBR-LR",0,0,1
"NS-C5.0 x EBR-LR",0,0,1
"NS-C5.0 x ECC-LR",0,0,1
"NS-C5.0 x MBR-LR",0,0,1
"NS-C5.0 x NS-LR",0,0,1
"NS-C5.0 x PruDent-LR",0,0,1
"NS-C5.0 x RDBR-LR",0,0,1
"NS-C5.0 x BR-RF",0,0,1
"NS-C5.0 x BR+-RF",0,0,1
"NS-C5.0 x CC-RF",0,0,1
"NS-C5.0 x DBR-RF",0,0,1
"NS-C5.0 x EBR-RF",0,0,1
"NS-C5.0 x ECC-RF",0,0,1
"NS-C5.0 x MBR-RF",0,0,1
"NS-C5.0 x NS-RF",0,0,1
"NS-C5.0 x PruDent-RF",0,0,1
"NS-C5.0 x RDBR-RF",0,0,1
"NS-C5.0 x BR-SVM",0,0,1
"NS-C5.0 x BR+-SVM",0,0,1
"NS-C5.0 x CC-SVM",0,0,1
"NS-C5.0 x DBR-SVM",0,0,1
"NS-C5.0 x EBR-SVM",0,0,1
"NS-C5.0 x ECC-SVM",0,0,1
"NS-C5.0 x MBR-SVM",0,0,1
"NS-C5.0 x NS-SVM",0,0,1
"NS-C5.0 x PruDent-SVM",0,0,1
"NS-C5.0 x RDBR-SVM",0,0,1
"NS-C5.0 x BR-SVMt",0,0,1
"NS-C5.0 x BR+-SVMt",0,0,1
"NS-C5.0 x CC-SVMt",0,0,1
"NS-C5.0 x DBR-SVMt",0,0,1
"NS-C5.0 x EBR-SVMt",0,0,1
"NS-C5.0 x ECC-SVMt",0,0,1
"NS-C5.0 x MBR-SVMt",0,0,1
"NS-C5.0 x NS-SVMt",0,0,1
"NS-C5.0 x PruDent-SVMt",0,0,1
"NS-C5.0 x RDBR-SVMt",0,0,1
"NS-C5.0 x BR-XGB",0,0,1
"NS-C5.0 x BR+-XGB",0,0,1
"NS-C5.0 x CC-XGB",0,0,1
"NS-C5.0 x DBR-XGB",0,0,1
"NS-C5.0 x EBR-XGB",0,0,1
"NS-C5.0 x ECC-XGB",0,0,1
"NS-C5.0 x MBR-XGB",0,0,1
"NS-C5.0 x NS-XGB",0,0,1
"NS-C5.0 x PruDent-XGB",0,0,1
"NS-C5.0 x RDBR-XGB",0,0,1
"PruDent-C5.0 x RDBR-C5.0",0.38,0.62,0
"PruDent-C5.0 x BR-LR",0,0,1
"PruDent-C5.0 x BR+-LR",0,0,1
"PruDent-C5.0 x CC-LR",0,0,1
"PruDent-C5.0 x DBR-LR",0,0,1
"PruDent-C5.0 x EBR-LR",0,0,1
"PruDent-C5.0 x ECC-LR",0,0,1
"PruDent-C5.0 x MBR-LR",0,0,1
"PruDent-C5.0 x NS-LR",0,0,1
"PruDent-C5.0 x PruDent-LR",0,0,1
"PruDent-C5.0 x RDBR-LR",0,0,1
"PruDent-C5.0 x BR-RF",0,0,1
"PruDent-C5.0 x BR+-RF",0,0,1
"PruDent-C5.0 x CC-RF",0,0,1
"PruDent-C5.0 x DBR-RF",0,0,1
"PruDent-C5.0 x EBR-RF",0,0,1
"PruDent-C5.0 x ECC-RF",0,0,1
"PruDent-C5.0 x MBR-RF",0,0,1
"PruDent-C5.0 x NS-RF",0,0,1
"PruDent-C5.0 x PruDent-RF",0,0,1
"PruDent-C5.0 x RDBR-RF",0,0,1
"PruDent-C5.0 x BR-SVM",0,0,1
"PruDent-C5.0 x BR+-SVM",0,0,1
"PruDent-C5.0 x CC-SVM",0,0,1
"PruDent-C5.0 x DBR-SVM",0,0,1
"PruDent-C5.0 x EBR-SVM",0,0,1
"PruDent-C5.0 x ECC-SVM",0,0,1
"PruDent-C5.0 x MBR-SVM",0,0,1
"PruDent-C5.0 x NS-SVM",0,0,1
"PruDent-C5.0 x PruDent-SVM",0,0,1
"PruDent-C5.0 x RDBR-SVM",0,0,1
"PruDent-C5.0 x BR-SVMt",0,0,1
"PruDent-C5.0 x BR+-SVMt",0,0,1
"PruDent-C5.0 x CC-SVMt",0,0,1
"PruDent-C5.0 x DBR-SVMt",0,0,1
"PruDent-C5.0 x EBR-SVMt",0,0,1
"PruDent-C5.0 x ECC-SVMt",0,0,1
"PruDent-C5.0 x MBR-SVMt",0,0,1
"PruDent-C5.0 x NS-SVMt",0,0,1
"PruDent-C5.0 x PruDent-SVMt",0,0,1
"PruDent-C5.0 x RDBR-SVMt",0,0,1
"PruDent-C5.0 x BR-XGB",0,0,1
"PruDent-C5.0 x BR+-XGB",0,0,1
"PruDent-C5.0 x CC-XGB",0,0,1
"PruDent-C5.0 x DBR-XGB",0,0,1
"PruDent-C5.0 x EBR-XGB",0,0,1
"PruDent-C5.0 x ECC-XGB",0,0,1
"PruDent-C5.0 x MBR-XGB",0,0,1
"PruDent-C5.0 x NS-XGB",0,0,1
"PruDent-C5.0 x PruDent-XGB",0,0,1
"PruDent-C5.0 x RDBR-XGB",0,0,1
"RDBR-C5.0 x BR-LR",0,0,1
"RDBR-C5.0 x BR+-LR",0,0,1
"RDBR-C5.0 x CC-LR",0,0,1
"RDBR-C5.0 x DBR-LR",0,0,1
"RDBR-C5.0 x EBR-LR",0,0,1
"RDBR-C5.0 x ECC-LR",0,0,1
"RDBR-C5.0 x MBR-LR",0,0,1
"RDBR-C5.0 x NS-LR",0,0,1
"RDBR-C5.0 x PruDent-LR",0,0,1
"RDBR-C5.0 x RDBR-LR",0,0,1
"RDBR-C5.0 x BR-RF",0,0,1
"RDBR-C5.0 x BR+-RF",0,0,1
"RDBR-C5.0 x CC-RF",0,0,1
"RDBR-C5.0 x DBR-RF",0,0,1
"RDBR-C5.0 x EBR-RF",0,0,1
"RDBR-C5.0 x ECC-RF",0,0,1
"RDBR-C5.0 x MBR-RF",0,0,1
"RDBR-C5.0 x NS-RF",0,0,1
"RDBR-C5.0 x PruDent-RF",0,0,1
"RDBR-C5.0 x RDBR-RF",0,0,1
"RDBR-C5.0 x BR-SVM",0,0,1
"RDBR-C5.0 x BR+-SVM",0,0,1
"RDBR-C5.0 x CC-SVM",0,0,1
"RDBR-C5.0 x DBR-SVM",0,0,1
"RDBR-C5.0 x EBR-SVM",0,0,1
"RDBR-C5.0 x ECC-SVM",0,0,1
"RDBR-C5.0 x MBR-SVM",0,0,1
"RDBR-C5.0 x NS-SVM",0,0,1
"RDBR-C5.0 x PruDent-SVM",0,0,1
"RDBR-C5.0 x RDBR-SVM",0,0,1
"RDBR-C5.0 x BR-SVMt",0,0,1
"RDBR-C5.0 x BR+-SVMt",0,0,1
"RDBR-C5.0 x CC-SVMt",0,0,1
"RDBR-C5.0 x DBR-SVMt",0,0,1
"RDBR-C5.0 x EBR-SVMt",0,0,1
"RDBR-C5.0 x ECC-SVMt",0,0,1
"RDBR-C5.0 x MBR-SVMt",0,0,1
"RDBR-C5.0 x NS-SVMt",0,0,1
"RDBR-C5.0 x PruDent-SVMt",0,0,1
"RDBR-C5.0 x RDBR-SVMt",0,0,1
"RDBR-C5.0 x BR-XGB",0,0,1
"RDBR-C5.0 x BR+-XGB",0,0,1
"RDBR-C5.0 x CC-XGB",0,0,1
"RDBR-C5.0 x DBR-XGB",0,0,1
"RDBR-C5.0 x EBR-XGB",0,0,1
"RDBR-C5.0 x ECC-XGB",0,0,1
"RDBR-C5.0 x MBR-XGB",0,0,1
"RDBR-C5.0 x NS-XGB",0,0,1
"RDBR-C5.0 x PruDent-XGB",0,0,1
"RDBR-C5.0 x RDBR-XGB",0,0,1
"BR-LR x BR+-LR",0,0.99,0.01
"BR-LR x CC-LR",0,1,0
"BR-LR x DBR-LR",0,0.98,0.02
